iter	Passed	Remaining
162	17300	194979
163	17392	194708
164	17496	194584
165	17604	194499
166	17718	194478
167	17826	194392
168	17941	194382
169	18046	194270
170	18152	194153
171	18250	193959
172	18354	193831
173	18461	193744
174	18562	193582
175	18662	193407
176	18776	193383
177	18895	193410
178	19011	193405
179	19118	193308
180	19220	193162
181	19331	193102
182	19433	192958
183	19538	192837
184	19646	192749
185	19757	192689
186	19865	192595
187	19974	192520
188	20080	192407
189	20194	192380
190	20307	192338
191	20425	192336
192	20538	192295
193	20649	192230
194	20760	192171
195	20881	192196
196	20991	192124
197	21113	192156
198	21230	192139
199	21349	192146
200	21471	192176
201	21587	192147
202	21699	192087
203	21809	192007
204	21917	191915
205	22023	191798
206	22138	191756
207	22260	191782
208	22382	191807
209	22497	191765
210	22605	191660
211	22707	191516
212	22812	191388
213	22914	191243
214	23026	191175
215	23139	191116
216	23270	191202
217	23391	191209
218	23508	191182
219	23606	191000
220	23713	190891
221	23808	190685
222	23844	190011
223	23948	189880
224	24050	189729
225	24149	189559
226	24250	189411
227	24351	189260
228	24449	189081
229	24541	188863
230	24651	188781
231	24751	188626
232	24849	188450
233	24953	188325
234	25047	188119
235	25152	188007
236	25261	187914
237	25363	187776
238	25461	187604
239	25562	187454
240	25656	187257
241	25757	187111
242	25864	187010
243	25956	186804
244	26055	186643
245	26159	186522
246	26256	186349
247	26355	186188
248	26457	186054
249	26562	185937
250	26668	185826
251	26775	185725
252	26873	185567
253	26982	185481
254	27081	185320
255	27192	185250
256	27295	185122
257	27406	185049
258	27511	184929
259	27608	184763
260	27703	184586
261	27801	184424
262	27907	184315
263	28019	184249
264	28124	184138
265	28219	183956
266	28339	183944
267	28452	183878
268	28552	183736
269	28656	183611
270	28760	183494
271	28862	183364
272	28960	183201
273	29059	183055
274	29159	182908
275	29257	182755
276	29352	182581
277	29438	182347
278	29534	182179
279	29629	182008
280	29727	181855
281	29828	181721
282	29933	181611
283	30037	181495
284	30137	181354
285	30246	181265
286	30344	181114
287	30452	181022
288	30550	180871
289	30657	180773
290	30758	180639
291	30861	180520
292	30966	180406
293	31068	180283
294	31162	180109
295	31257	179943
296	31363	179836
297	31471	179746
298	31583	179677
299	31694	179603
300	31804	179523
301	31901	179364
302	31998	179210
303	32107	179125
304	32203	178965
305	32312	178880
306	32422	178796
307	32537	178745
308	32640	178626
309	32737	178469
310	32844	178372
311	32950	178267
312	33046	178111
313	33170	178105
314	33277	178009
315	33382	177897
316	33481	177758
317	33595	177695
318	33707	177623
319	33815	177528
320	33915	177396
321	34022	177294
322	34117	177138
323	34222	177026
324	34348	177024
325	34447	176884
326	34585	176944
327	34695	176863
328	34800	176753
329	34902	176629
330	35013	176547
331	35132	176509
332	35249	176459
333	35361	176386
334	35471	176296
335	35574	176179
336	35680	176075
337	35772	175896
338	35865	175730
339	35968	175609
340	36070	175487
341	36176	175382
342	36278	175260
343	36385	175156
344	36495	175073
345	36591	174920
346	36659	174635
347	36747	174445
348	36849	174320
349	36958	174232
350	37062	174118
351	37168	174015
352	37280	173940
353	37382	173818
354	37481	173680
355	37592	173601
356	37697	173492
357	37804	173394
358	37910	173287
359	38002	173124
360	38100	172981
361	38202	172859
362	38298	172713
363	38386	172530
364	38487	172405
365	38589	172284
366	38693	172170
367	38796	172054
368	38897	171929
369	38975	171703
370	39074	171568
371	39178	171458
372	39284	171354
373	39384	171227
374	39490	171125
375	39590	170999
376	39706	170937
377	39814	170842
378	39894	170628
379	39992	170493
380	40085	170336
381	40187	170218
382	40281	170066
383	40390	169977
384	40497	169878
385	40596	169747
386	40680	169553
387	40781	169431
388	40894	169360
389	41004	169276
390	41103	169145
391	41199	169001
392	41284	168815
393	41377	168659
394	41485	168568
395	41592	168470
396	41692	168343
397	41804	168266
398	41901	168132
399	42002	168010
400	42094	167854
401	42195	167732
402	42297	167616
403	42396	167487
404	42487	167328
405	42575	167155
406	42662	166980
407	42765	166867
408	42862	166734
409	42971	166646
410	43075	166538
411	43119	166198
412	43221	166081
413	43322	165965
414	43420	165834
415	43524	165726
416	43621	165595
417	43721	165472
418	43830	165382
419	43962	165383
420	44088	165359
421	44213	165328
422	44325	165251
423	44422	165117
424	44524	165002
425	44607	164818
426	44715	164724
427	44816	164607
428	44912	164468
429	45012	164348
430	45051	164004
431	45150	163878
432	45188	163536
433	45286	163407
434	45389	163299
435	45498	163209
436	45586	163049
437	45689	162938
438	45775	162768
439	45867	162622
440	45968	162506
441	46077	162418
442	46184	162323
443	46294	162239
444	46390	162106
445	46506	162042
446	46618	161967
447	46724	161865
448	46801	161667
449	46908	161572
450	47059	161630
451	47170	161549
452	47275	161445
453	47379	161340
454	47481	161228
455	47580	161106
456	47679	160983
457	47781	160870
458	47885	160766
459	47991	160667
460	48098	160570
461	48190	160426
462	48292	160314
463	48405	160237
464	48498	160098
465	48598	159979
466	48703	159875
467	48802	159756
468	48907	159653
469	49006	159530
470	49112	159433
471	49209	159304
472	49310	159191
473	49405	159056
474	49497	158914
475	49585	158755
476	49631	158466
477	49719	158312
478	49820	158199
479	49920	158082
480	50014	157946
481	50092	157759
482	50189	157634
483	50272	157464
484	50374	157355
485	50476	157245
486	50571	157115
487	50666	156982
488	50770	156878
489	50850	156701
490	50950	156588
491	51043	156451
492	51145	156341
493	51244	156222
494	51341	156098
495	51435	155964
496	51527	155827
497	51629	155716
498	51732	155611
499	51837	155511
500	51941	155410
501	52033	155272
502	52127	155138
503	52232	155039
504	52326	154907
505	52426	154791
506	52518	154653
507	52617	154538
508	52710	154404
509	52814	154302
510	52914	154186
511	53014	154072
512	53110	153948
513	53219	153860
514	53316	153738
515	53414	153618
516	53500	153465
517	53604	153363
518	53686	153199
519	53789	153093
520	53890	152982
521	53999	152894
522	54092	152762
523	54193	152651
524	54295	152545
525	54404	152456
526	54479	152275
527	54576	152152
528	54691	152082
529	54792	151970
530	54895	151867
531	54995	151754
532	55084	151611
533	55203	151550
534	55333	151521
535	55452	151460
536	55558	151364
537	55706	151380
538	55808	151272
539	55925	151204
540	56014	151062
541	56140	151020
542	56264	150970
543	56383	150909
544	56491	150816
545	56598	150721
546	56702	150619
547	56806	150517
548	56929	150464
549	57038	150373
550	57127	150231
551	57218	150096
552	57328	150008
553	57433	149908
554	57537	149804
555	57653	149733
556	57757	149630
557	57857	149517
558	57963	149418
559	58065	149312
560	58177	149227
561	58276	149113
562	58377	149001
563	58475	148885
564	58571	148761
565	58662	148624
566	58769	148529
567	58875	148433
568	58983	148340
569	59080	148219
570	59192	148136
571	59297	148035
572	59419	147978
573	59517	147860
574	59614	147741
575	59719	147640
576	59821	147532
577	59926	147431
578	60030	147327
579	60150	147265
580	60257	147170
581	60358	147059
582	60456	146941
583	60573	146870
584	60690	146798
585	60783	146669
586	60894	146582
587	61001	146485
588	61112	146401
589	61191	146237
590	61300	146146
591	61407	146050
592	61511	145947
593	61618	145850
594	61717	145736
595	61824	145641
596	61930	145542
597	62032	145433
598	62124	145301
599	62224	145189
600	62319	145066
601	62427	144973
602	62527	144859
603	62631	144757
604	62719	144617
605	62822	144511
606	62927	144412
607	63026	144298
608	63111	144150
609	63215	144049
610	63318	143943
611	63420	143836
612	63524	143733
613	63620	143611
614	63718	143496
615	63818	143385
616	63906	143244
617	63999	143117
618	64104	143018
619	64194	142885
620	64296	142776
621	64399	142672
622	64491	142544
623	64579	142405
624	64684	142305
625	64783	142193
626	64884	142084
627	64975	141951
628	65075	141841
629	65175	141731
630	65281	141633
631	65382	141523
632	65471	141389
633	65573	141283
634	65653	141130
635	65750	141012
636	65858	140917
637	65955	140800
638	66061	140703
639	66178	140630
640	66281	140525
641	66386	140425
642	66487	140317
643	66595	140223
644	66698	140119
645	66801	140013
646	66903	139908
647	67007	139806
648	67110	139700
649	67209	139588
650	67313	139485
651	67413	139376
652	67513	139266
653	67615	139160
654	67724	139068
655	67825	138959
656	67931	138861
657	68035	138759
658	68140	138660
659	68238	138545
660	68315	138387
661	68415	138277
662	68511	138159
663	68625	138078
664	68724	137965
665	68834	137876
666	68931	137759
667	69031	137650
668	69113	137503
669	69212	137392
670	69319	137296
671	69419	137185
672	69518	137074
673	69619	136967
674	69721	136860
675	69813	136736
676	69919	136638
677	70018	136526
678	70127	136433
679	70231	136332
680	70331	136222
681	70436	136122
682	70538	136017
683	70637	135904
684	70741	135802
685	70838	135687
686	70943	135586
687	71040	135471
688	71149	135381
689	71252	135276
690	71353	135169
691	71467	135086
692	71573	134988
693	71673	134878
694	71774	134770
695	71882	134676
696	71995	134590
697	72103	134497
698	72236	134448
699	72355	134373
700	72466	134285
701	72569	134181
702	72667	134067
703	72763	133950
704	72895	133899
705	73010	133818
706	73111	133710
707	73207	133593
708	73308	133485
709	73410	133379
710	73498	133247
711	73602	133146
712	73704	133040
713	73811	132943
714	73915	132840
715	74016	132734
716	74118	132627
717	74225	132531
718	74321	132414
719	74432	132325
720	74527	132206
721	74637	132115
722	74741	132012
723	74843	131906
724	74938	131788
725	75043	131688
726	75138	131569
727	75235	131455
728	75341	131357
729	75429	131227
730	75526	131112
731	75618	130989
732	75702	130852
733	75789	130721
734	75891	130615
735	75996	130516
736	76105	130421
737	76205	130313
738	76310	130212
739	76413	130108
740	76514	130003
741	76625	129912
742	76713	129783
743	76818	129683
744	76925	129586
745	77014	129458
746	77104	129332
747	77205	129225
748	77311	129127
749	77415	129025
750	77510	128909
751	77612	128804
752	77714	128698
753	77820	128600
754	77911	128476
755	78005	128358
756	78081	128211
757	78177	128096
758	78272	127978
759	78375	127875
760	78478	127771
761	78575	127658
762	78670	127542
763	78771	127436
764	78879	127340
765	78982	127238
766	79083	127132
767	79185	127025
768	79277	126905
769	79370	126786
770	79475	126686
771	79580	126585
772	79681	126479
773	79771	126356
774	79876	126255
775	79985	126162
776	80078	126043
777	80177	125934
778	80279	125830
779	80366	125700
780	80468	125596
781	80574	125497
782	80679	125398
783	80791	125310
784	80903	125220
785	80994	125098
786	81099	124999
787	81176	124855
788	81270	124738
789	81355	124607
790	81457	124503
791	81554	124390
792	81654	124284
793	81760	124185
794	81858	124075
795	81952	123957
796	82044	123839
797	82140	123725
798	82233	123607
799	82332	123498
800	82437	123399
801	82529	123279
802	82628	123170
803	82708	123034
804	82808	122926
805	82913	122827
806	83025	122738
807	83132	122641
808	83236	122539
809	83337	122434
810	83439	122330
811	83539	122223
812	83650	122131
813	83753	122029
814	83839	121902
815	83938	121793
816	84035	121681
817	84133	121572
818	84220	121445
819	84326	121347
820	84426	121240
821	84521	121126
822	84621	121020
823	84720	120912
824	84825	120812
825	84927	120707
826	85035	120612
827	85138	120510
828	85246	120414
829	85364	120332
830	85471	120236
831	85565	120120
832	85666	120015
833	85762	119902
834	85866	119801
835	85958	119684
836	86066	119588
837	86164	119478
838	86268	119376
839	86357	119255
840	86452	119142
841	86562	119049
842	86675	118959
843	86779	118859
844	86889	118766
845	87007	118684
846	87117	118590
847	87265	118549
848	87382	118466
849	87494	118374
850	87596	118270
851	87712	118184
852	87815	118082
853	87917	117978
854	88008	117859
855	88105	117748
856	88218	117659
857	88327	117564
858	88430	117460
859	88532	117357
860	88632	117249
861	88730	117141
862	88821	117022
863	88918	116911
864	89024	116812
865	89128	116710
866	89227	116602
867	89330	116499
868	89432	116396
869	89530	116287
870	89632	116182
871	89733	116077
872	89835	115973
873	89931	115861
874	90018	115737
875	90125	115641
876	90212	115516
877	90312	115410
878	90414	115306
879	90520	115208
880	90616	115095
881	90716	114990
882	90812	114878
883	90892	114746
884	90992	114639
885	91079	114517
886	91169	114398
887	91264	114285
888	91362	114177
889	91461	114070
890	91554	113954
891	91636	113826
892	91735	113718
893	91831	113608
894	91924	113493
895	92022	113385
896	92114	113268
897	92214	113163
898	92292	113029
899	92384	112914
900	92477	112799
901	92578	112695
902	92684	112596
903	92767	112470
904	92843	112335
905	92934	112218
906	93020	112096
907	93107	111975
908	93208	111870
909	93312	111770
910	93416	111669
911	93519	111566
912	93627	111470
913	93728	111366
914	93832	111266
915	93932	111159
916	94022	111043
917	94111	110924
918	94193	110797
919	94286	110684
920	94388	110581
921	94489	110477
922	94590	110372
923	94678	110253
924	94779	110148
925	94871	110035
926	94954	109909
927	95046	109794
928	95137	109679
929	95233	109570
930	95335	109466
931	95427	109352
932	95529	109249
933	95622	109136
934	95720	109028
935	95821	108925
936	95894	108790
937	95994	108684
938	96099	108585
939	96209	108491
940	96319	108398
941	96433	108308
942	96539	108210
943	96640	108106
944	96746	108008
945	96864	107922
946	96980	107836
947	97095	107747
948	97195	107642
949	97308	107551
950	97398	107434
951	97497	107328
952	97574	107199
953	97672	107091
954	97767	106981
955	97872	106881
956	97971	106775
957	98071	106670
958	98176	106570
959	98282	106472
960	98384	106370
961	98488	106268
962	98589	106165
963	98693	106064
964	98794	105961
965	98894	105855
966	98991	105748
967	99103	105655
968	99244	105593
969	99357	105503
970	99456	105397
971	99564	105300
972	99667	105198
973	99752	105077
974	99868	104990
975	99966	104883
976	100079	104791
977	100175	104682
978	100283	104585
979	100386	104483
980	100499	104392
981	100599	104287
982	100712	104195
983	100810	104089
984	100909	103982
985	101002	103871
986	101105	103768
987	101209	103668
988	101311	103565
989	101394	103443
990	101508	103351
991	101604	103243
992	101712	103146
993	101797	103026
994	101890	102914
995	101980	102799
996	102081	102695
997	102175	102585
998	102264	102469
999	102354	102354
1000	102460	102255
1001	102558	102149
1002	102656	102042
1003	102742	101923
1004	102827	101804
1005	102934	101706
1006	103015	101583
1007	103106	101469
1008	103207	101366
1009	103296	101250
1010	103393	101143
1011	103486	101032
1012	103580	100921
1013	103684	100821
1014	103786	100719
1015	103873	100601
1016	103972	100496
1017	104068	100387
1018	104191	100305
1019	104289	100199
1020	104395	100101
1021	104504	100005
1022	104665	99959
1023	104780	99868
1024	104949	99829
1025	105050	99726
1026	105146	99618
1027	105252	99518
1028	105360	99421
1029	105456	99313
1030	105546	99199
1031	105652	99100
1032	105751	98994
1033	105851	98890
1034	105963	98796
1035	106059	98688
1036	106152	98577
1037	106252	98473
1038	106354	98370
1039	106485	98293
1040	106584	98188
1041	106687	98086
1042	106786	97981
1043	106881	97872
1044	106984	97770
1045	107076	97658
1046	107177	97554
1047	107279	97452
1048	107366	97336
1049	107472	97236
1050	107582	97141
1051	107685	97039
1052	107787	96936
1053	107897	96841
1054	107997	96736
1055	108090	96626
1056	108196	96527
1057	108297	96423
1058	108393	96315
1059	108510	96225
1060	108606	96118
1061	108694	96003
1062	108798	95901
1063	108914	95811
1064	109025	95717
1065	109145	95630
1066	109246	95526
1067	109347	95423
1068	109490	95356
1069	109606	95265
1070	109701	95156
1071	109785	95037
1072	109891	94938
1073	110001	94843
1074	110093	94731
1075	110182	94617
1076	110287	94517
1077	110387	94412
1078	110494	94314
1079	110615	94228
1080	110715	94123
1081	110825	94027
1082	110905	93905
1083	111007	93803
1084	111101	93693
1085	111193	93582
1086	111298	93482
1087	111403	93382
1088	111509	93282
1089	111600	93170
1090	111690	93058
1091	111790	92954
1092	111891	92850
1093	112003	92755
1094	112110	92657
1095	112199	92544
1096	112302	92442
1097	112407	92341
1098	112513	92242
1099	112602	92129
1100	112689	92014
1101	112782	91904
1102	112866	91787
1103	112954	91673
1104	113066	91578
1105	113180	91485
1106	113290	91389
1107	113400	91293
1108	113498	91187
1109	113590	91077
1110	113705	90984
1111	113807	90882
1112	113909	90779
1113	113993	90662
1114	114108	90570
1115	114210	90467
1116	114323	90373
1117	114423	90269
1118	114515	90159
1119	114604	90046
1120	114710	89947
1121	114807	89840
1122	114916	89743
1123	115016	89638
1124	115126	89542
1125	115221	89434
1126	115326	89334
1127	115434	89236
1128	115542	89138
1129	115635	89029
1130	115727	88918
1131	115826	88813
1132	115922	88706
1133	116026	88605
1134	116117	88494
1135	116219	88392
1136	116330	88296
1137	116438	88198
1138	116528	88087
1139	116636	87988
1140	116705	87861
1141	116802	87755
1142	116906	87653
1143	116988	87536
1144	117088	87432
1145	117193	87332
1146	117292	87228
1147	117369	87107
1148	117478	87009
1149	117566	86896
1150	117665	86792
1151	117781	86700
1152	117891	86603
1153	118002	86508
1154	118101	86403
1155	118207	86304
1156	118310	86201
1157	118411	86099
1158	118512	85995
1159	118605	85886
1160	118717	85791
1161	118834	85700
1162	118941	85600
1163	119038	85495
1164	119146	85396
1165	119241	85289
1166	119329	85176
1167	119422	85068
1168	119532	84971
1169	119630	84866
1170	119734	84765
1171	119837	84663
1172	119938	84560
1173	120021	84444
1174	120123	84342
1175	120232	84244
1176	120336	84143
1177	120430	84035
1178	120524	83927
1179	120625	83824
1180	120717	83715
1181	120823	83615
1182	120926	83513
1183	121024	83408
1184	121115	83298
1185	121219	83197
1186	121325	83098
1187	121436	83002
1188	121518	82885
1189	121620	82783
1190	121716	82677
1191	121803	82565
1192	121906	82463
1193	122013	82363
1194	122117	82263
1195	122203	82149
1196	122285	82034
1197	122394	81936
1198	122482	81824
1199	122593	81728
1200	122701	81630
1201	122799	81525
1202	122903	81424
1203	123006	81323
1204	123104	81218
1205	123203	81114
1206	123310	81015
1207	123398	80903
1208	123498	80800
1209	123589	80690
1210	123680	80581
1211	123780	80477
1212	123867	80365
1213	123966	80261
1214	124066	80158
1215	124167	80055
1216	124267	79951
1217	124356	79841
1218	124466	79744
1219	124553	79632
1220	124645	79523
1221	124742	79418
1222	124842	79315
1223	124942	79211
1224	125039	79106
1225	125139	79003
1226	125236	78897
1227	125341	78797
1228	125453	78701
1229	125551	78596
1230	125653	78495
1231	125750	78390
1232	125865	78295
1233	125969	78194
1234	126079	78097
1235	126175	77992
1236	126269	77884
1237	126360	77776
1238	126462	77674
1239	126571	77576
1240	126676	77475
1241	126778	77373
1242	126873	77267
1243	126979	77167
1244	127068	77057
1245	127170	76955
1246	127278	76857
1247	127382	76756
1248	127494	76659
1249	127596	76557
1250	127695	76453
1251	127790	76347
1252	127919	76261
1253	128069	76188
1254	128194	76099
1255	128300	75999
1256	128441	75920
1257	128554	75824
1258	128667	75729
1259	128762	75622
1260	128850	75511
1261	128942	75403
1262	129043	75300
1263	129128	75188
1264	129219	75080
1265	129331	74983
1266	129440	74885
1267	129556	74791
1268	129653	74686
1269	129749	74580
1270	129848	74476
1271	129947	74372
1272	130034	74261
1273	130141	74162
1274	130243	74060
1275	130331	73949
1276	130437	73849
1277	130528	73741
1278	130647	73649
1279	130747	73545
1280	130858	73448
1281	130969	73351
1282	131087	73257
1283	131174	73146
1284	131298	73057
1285	131399	72954
1286	131513	72858
1287	131616	72757
1288	131714	72652
1289	131844	72565
1290	131954	72467
1291	132058	72366
1292	132161	72264
1293	132264	72162
1294	132364	72059
1295	132476	71962
1296	132592	71867
1297	132687	71761
1298	132803	71666
1299	132910	71567
1300	133005	71461
1301	133121	71366
1302	133221	71262
1303	133325	71161
1304	133430	71060
1305	133528	70956
1306	133629	70853
1307	133722	70746
1308	133822	70642
1309	133912	70534
1310	134010	70429
1311	134109	70325
1312	134201	70217
1313	134303	70116
1314	134394	70007
1315	134502	69908
1316	134617	69812
1317	134718	69710
1318	134826	69610
1319	134919	69504
1320	135016	69399
1321	135096	69285
1322	135199	69183
1323	135292	69076
1324	135390	68972
1325	135496	68872
1326	135599	68770
1327	135696	68665
1328	135766	68547
1329	135865	68443
1330	135967	68341
1331	136058	68233
1332	136152	68127
1333	136263	68029
1334	136369	67929
1335	136468	67825
1336	136548	67712
1337	136638	67604
1338	136729	67496
1339	136835	67396
1340	136936	67294
1341	137040	67192
1342	137151	67094
1343	137256	66994
1344	137350	66888
1345	137452	66786
1346	137556	66684
1347	137658	66582
1348	137759	66480
1349	137860	66377
1350	137934	66261
1351	138036	66159
1352	138136	66056
1353	138223	65947
1354	138327	65846
1355	138418	65738
1356	138519	65635
1357	138613	65529
1358	138719	65429
1359	138798	65316
1360	138896	65213
1361	138994	65109
1362	139103	65010
1363	139200	64905
1364	139279	64792
1365	139382	64691
1366	139490	64592
1367	139593	64490
1368	139698	64389
1369	139789	64282
1370	139878	64174
1371	139971	64068
1372	140073	63966
1373	140180	63866
1374	140267	63758
1375	140366	63654
1376	140457	63547
1377	140549	63440
1378	140667	63346
1379	140781	63249
1380	140885	63148
1381	140994	63049
1382	141097	62948
1383	141205	62848
1384	141322	62753
1385	141444	62660
1386	141544	62557
1387	141641	62452
1388	141747	62352
1389	141845	62248
1390	141950	62148
1391	142033	62037
1392	142143	61939
1393	142248	61838
1394	142359	61740
1395	142452	61634
1396	142554	61532
1397	142655	61429
1398	142752	61325
1399	142853	61223
1400	142943	61115
1401	143047	61014
1402	143159	60916
1403	143268	60817
1404	143378	60719
1405	143492	60621
1406	143594	60519
1407	143685	60413
1408	143768	60303
1409	143879	60204
1410	143985	60104
1411	144084	60001
1412	144186	59899
1413	144281	59794
1414	144373	59688
1415	144468	59583
1416	144558	59476
1417	144646	59368
1418	144748	59266
1419	144847	59163
1420	144952	59062
1421	145054	58960
1422	145157	58858
1423	145246	58751
1424	145354	58652
1425	145456	58549
1426	145545	58442
1427	145641	58338
1428	145732	58231
1429	145834	58129
1430	145933	58026
1431	146026	57921
1432	146139	57823
1433	146242	57721
1434	146323	57611
1435	146427	57510
1436	146530	57408
1437	146650	57314
1438	146738	57206
1439	146834	57102
1440	146933	56999
1441	147049	56902
1442	147161	56804
1443	147276	56707
1444	147374	56603
1445	147482	56504
1446	147598	56407
1447	147700	56305
1448	147800	56202
1449	147904	56101
1450	147990	55993
1451	148075	55885
1452	148172	55781
1453	148274	55679
1454	148360	55571
1455	148458	55468
1456	148546	55360
1457	148654	55261
1458	148761	55161
1459	148856	55056
1460	148959	54954
1461	149056	54851
1462	149166	54752
1463	149260	54647
1464	149349	54540
1465	149454	54439
1466	149562	54340
1467	149665	54238
1468	149768	54137
1469	149871	54035
1470	149970	53932
1471	150070	53829
1472	150184	53731
1473	150280	53627
1474	150392	53529
1475	150498	53429
1476	150614	53331
1477	150723	53232
1478	150824	53130
1479	150949	53036
1480	151074	52942
1481	151182	52842
1482	151292	52743
1483	151416	52648
1484	151508	52543
1485	151619	52444
1486	151702	52335
1487	151791	52229
1488	151906	52131
1489	151999	52026
1490	152089	51920
1491	152183	51815
1492	152280	51712
1493	152385	51611
1494	152484	51508
1495	152592	51408
1496	152693	51305
1497	152799	51205
1498	152895	51101
1499	152993	50997
1500	153090	50894
1501	153178	50787
1502	153259	50678
1503	153348	50572
1504	153451	50470
1505	153554	50369
1506	153643	50262
1507	153744	50160
1508	153838	50056
1509	153929	49950
1510	154023	49846
1511	154132	49746
1512	154212	49637
1513	154305	49532
1514	154409	49431
1515	154499	49325
1516	154593	49221
1517	154701	49121
1518	154808	49020
1519	154899	48915
1520	154990	48810
1521	155094	48709
1522	155189	48604
1523	155269	48496
1524	155351	48388
1525	155447	48284
1526	155558	48185
1527	155661	48083
1528	155751	47978
1529	155836	47871
1530	155938	47769
1531	156029	47664
1532	156133	47563
1533	156233	47460
1534	156335	47358
1535	156448	47260
1536	156548	47158
1537	156669	47062
1538	156782	46963
1539	156893	46864
1540	156999	46763
1541	157098	46661
1542	157206	46560
1543	157304	46457
1544	157412	46357
1545	157528	46259
1546	157641	46161
1547	157759	46064
1548	157878	45967
1549	158002	45871
1550	158109	45771
1551	158216	45670
1552	158316	45568
1553	158430	45469
1554	158543	45370
1555	158639	45267
1556	158746	45166
1557	158844	45063
1558	158958	44965
1559	159062	44863
1560	159172	44764
1561	159270	44661
1562	159363	44556
1563	159465	44454
1564	159590	44359
1565	159706	44260
1566	159800	44156
1567	159882	44049
1568	159971	43943
1569	160051	43835
1570	160161	43736
1571	160270	43636
1572	160371	43533
1573	160460	43428
1574	160560	43325
1575	160650	43220
1576	160751	43118
1577	160864	43019
1578	160954	42914
1579	161054	42811
1580	161157	42710
1581	161254	42607
1582	161344	42502
1583	161435	42397
1584	161528	42292
1585	161624	42189
1586	161715	42084
1587	161807	41980
1588	161893	41874
1589	161982	41769
1590	162080	41666
1591	162176	41562
1592	162277	41460
1593	162368	41356
1594	162458	41251
1595	162555	41148
1596	162649	41044
1597	162748	40941
1598	162856	40841
1599	162959	40739
1600	163050	40635
1601	163155	40534
1602	163262	40433
1603	163362	40331
1604	163458	40228
1605	163550	40123
1606	163647	40020
1607	163752	39919
1608	163844	39815
1609	163945	39713
1610	164032	39608
1611	164114	39501
1612	164205	39397
1613	164305	39294
1614	164423	39196
1615	164518	39093
1616	164632	38994
1617	164750	38896
1618	164865	38797
1619	164979	38698
1620	165077	38596
1621	165165	38491
1622	165223	38379
1623	165314	38274
1624	165430	38176
1625	165534	38075
1626	165623	37970
1627	165714	37866
1628	165813	37763
1629	165903	37659
1630	166001	37556
1631	166101	37454
1632	166186	37348
1633	166270	37242
1634	166355	37137
1635	166450	37034
1636	166531	36927
1637	166637	36827
1638	166733	36724
1639	166832	36621
1640	166933	36519
1641	167023	36415
1642	167117	36312
1643	167222	36211
1644	167315	36107
1645	167421	36006
1646	167518	35904
1647	167625	35803
1648	167734	35703
1649	167830	35600
1650	167919	35495
1651	168030	35396
1652	168142	35296
1653	168240	35194
1654	168330	35089
1655	168422	34986
1656	168501	34879
1657	168605	34778
1658	168702	34675
1659	168811	34575
1660	168892	34469
1661	168991	34367
1662	169102	34267
1663	169208	34167
