iter	Passed	Remaining
1674	11229	2178
1675	11236	2172
1676	11243	2165
1677	11250	2158
1678	11256	2152
1679	11263	2145
1680	11269	2138
1681	11277	2132
1682	11283	2125
1683	11290	2118
1684	11297	2112
1685	11304	2105
1686	11311	2098
1687	11318	2091
1688	11324	2085
1689	11331	2078
1690	11338	2071
1691	11344	2065
1692	11351	2058
1693	11358	2051
1694	11364	2045
1695	11371	2038
1696	11378	2031
1697	11384	2024
1698	11391	2018
1699	11398	2011
1700	11404	2004
1701	11411	1998
1702	11417	1991
1703	11424	1984
1704	11431	1977
1705	11437	1971
1706	11444	1964
1707	11450	1957
1708	11457	1950
1709	11463	1944
1710	11469	1937
1711	11475	1930
1712	11483	1923
1713	11491	1917
1714	11498	1910
1715	11505	1904
1716	11512	1897
1717	11518	1890
1718	11524	1883
1719	11531	1877
1720	11537	1870
1721	11543	1863
1722	11550	1856
1723	11556	1850
1724	11563	1843
1725	11569	1836
1726	11576	1829
1727	11583	1823
1728	11589	1816
1729	11596	1809
1730	11602	1803
1731	11609	1796
1732	11615	1789
1733	11622	1782
1734	11628	1776
1735	11634	1769
1736	11641	1762
1737	11647	1755
1738	11653	1749
1739	11659	1742
1740	11666	1735
1741	11672	1728
1742	11678	1721
1743	11685	1715
1744	11692	1708
1745	11699	1702
1746	11706	1695
1747	11712	1688
1748	11719	1681
1749	11725	1675
1750	11732	1668
1751	11739	1661
1752	11745	1654
1753	11753	1648
1754	11759	1641
1755	11766	1634
1756	11772	1628
1757	11779	1621
1758	11785	1614
1759	11792	1608
1760	11798	1601
1761	11805	1594
1762	11811	1587
1763	11818	1581
1764	11824	1574
1765	11830	1567
1766	11837	1560
1767	11843	1554
1768	11850	1547
1769	11857	1540
1770	11864	1534
1771	11870	1527
1772	11877	1520
1773	11884	1514
1774	11891	1507
1775	11897	1500
1776	11904	1493
1777	11911	1487
1778	11917	1480
1779	11924	1473
1780	11931	1467
1781	11938	1460
1782	11944	1453
1783	11951	1447
1784	11957	1440
1785	11964	1433
1786	11970	1426
1787	11977	1420
1788	11983	1413
1789	11990	1406
1790	11996	1399
1791	12003	1393
1792	12009	1386
1793	12016	1379
1794	12022	1373
1795	12029	1366
1796	12036	1359
1797	12042	1352
1798	12049	1346
1799	12056	1339
1800	12062	1332
1801	12069	1326
1802	12075	1319
1803	12081	1312
1804	12088	1305
1805	12096	1299
1806	12102	1292
1807	12109	1285
1808	12115	1279
1809	12122	1272
1810	12129	1265
1811	12135	1259
1812	12142	1252
1813	12148	1245
1814	12155	1238
1815	12161	1232
1816	12168	1225
1817	12175	1218
1818	12181	1212
1819	12187	1205
1820	12194	1198
1821	12200	1191
1822	12206	1185
1823	12213	1178
1824	12219	1171
1825	12225	1164
1826	12232	1158
1827	12239	1151
1828	12244	1144
1829	12250	1138
1830	12257	1131
1831	12263	1124
1832	12269	1117
1833	12276	1111
1834	12283	1104
1835	12290	1097
1836	12297	1091
1837	12304	1084
1838	12310	1077
1839	12316	1071
1840	12323	1064
1841	12329	1057
1842	12336	1050
1843	12342	1044
1844	12348	1037
1845	12355	1030
1846	12362	1024
1847	12368	1017
1848	12375	1010
1849	12383	1004
1850	12390	997
1851	12397	990
1852	12405	984
1853	12413	977
1854	12421	970
1855	12428	964
1856	12435	957
1857	12442	950
1858	12448	944
1859	12455	937
1860	12462	930
1861	12469	924
1862	12476	917
1863	12483	910
1864	12490	904
1865	12497	897
1866	12503	890
1867	12510	884
1868	12517	877
1869	12523	870
1870	12530	863
1871	12537	857
1872	12544	850
1873	12551	843
1874	12558	837
1875	12564	830
1876	12571	823
1877	12578	817
1878	12585	810
1879	12592	803
1880	12599	797
1881	12605	790
1882	12612	783
1883	12619	776
1884	12626	770
1885	12633	763
1886	12639	756
1887	12646	750
1888	12653	743
1889	12660	736
1890	12667	730
1891	12674	723
1892	12681	716
1893	12688	710
1894	12695	703
1895	12702	696
1896	12709	690
1897	12716	683
1898	12723	676
1899	12730	670
1900	12737	663
1901	12744	656
1902	12751	649
1903	12757	643
1904	12764	636
1905	12771	629
1906	12778	623
1907	12785	616
1908	12792	609
1909	12799	603
1910	12805	596
1911	12812	589
1912	12819	583
1913	12826	576
1914	12832	569
1915	12839	562
1916	12846	556
1917	12853	549
1918	12859	542
1919	12866	536
1920	12872	529
1921	12878	522
1922	12885	515
1923	12892	509
1924	12899	502
1925	12905	495
1926	12912	489
1927	12918	482
1928	12925	475
1929	12932	469
1930	12939	462
1931	12945	455
1932	12952	448
1933	12959	442
1934	12966	435
1935	12972	428
1936	12979	422
1937	12985	415
1938	12991	408
1939	12998	402
1940	13005	395
1941	13012	388
1942	13018	381
1943	13025	375
1944	13031	368
1945	13038	361
1946	13045	355
1947	13051	348
1948	13058	341
1949	13065	335
1950	13071	328
1951	13078	321
1952	13086	314
1953	13093	308
1954	13099	301
1955	13106	294
1956	13113	288
1957	13121	281
1958	13127	274
1959	13134	268
1960	13141	261
1961	13148	254
1962	13155	247
1963	13162	241
1964	13169	234
1965	13176	227
1966	13183	221
1967	13190	214
1968	13197	207
1969	13204	201
1970	13210	194
1971	13217	187
1972	13223	180
1973	13230	174
1974	13237	167
1975	13243	160
1976	13250	154
1977	13256	147
1978	13263	140
1979	13269	134
1980	13276	127
1981	13283	120
1982	13290	113
1983	13296	107
1984	13304	100
1985	13311	93
1986	13318	87
1987	13325	80
1988	13332	73
1989	13339	67
1990	13346	60
1991	13353	53
1992	13360	46
1993	13368	40
1994	13374	33
1995	13382	26
1996	13388	20
1997	13395	13
1998	13402	6
1999	13408	0
