iter	Logloss
1513	0.373207339
1514	0.373174909
1515	0.3731488037
1516	0.3731304474
1517	0.3731035995
1518	0.3730793152
1519	0.373052152
1520	0.37302771
1521	0.3730089467
1522	0.3729917399
1523	0.3729731445
1524	0.3729569855
1525	0.3729310862
1526	0.3729006627
1527	0.3728674494
1528	0.3728451843
1529	0.3728165512
1530	0.3727896245
1531	0.3727660065
1532	0.3727416738
1533	0.3727251383
1534	0.372697698
1535	0.3726702703
1536	0.3726510188
1537	0.3726236064
1538	0.3725972265
1539	0.3725804901
1540	0.3725496241
1541	0.3725245768
1542	0.3725047785
1543	0.372484286
1544	0.3724628245
1545	0.3724229584
1546	0.3723929087
1547	0.3723682861
1548	0.3723514633
1549	0.3723282852
1550	0.3723151016
1551	0.372293602
1552	0.3722598902
1553	0.3722429454
1554	0.372213974
1555	0.3721955744
1556	0.3721766129
1557	0.3721381989
1558	0.3721085154
1559	0.3720860647
1560	0.3720658849
1561	0.3720466003
1562	0.3720262731
1563	0.3720030899
1564	0.3719511922
1565	0.3719318899
1566	0.3719026489
1567	0.3718810043
1568	0.3718556722
1569	0.3718352992
1570	0.3718194936
1571	0.3717985687
1572	0.3717741954
1573	0.3717470245
1574	0.3717199198
1575	0.3716995875
1576	0.3716844889
1577	0.3716599909
1578	0.3716051458
1579	0.3715910288
1580	0.3715500132
1581	0.3715184987
1582	0.3714904709
1583	0.3714688009
1584	0.3714531428
1585	0.3714309362
1586	0.3714067434
1587	0.3713931224
1588	0.3713608958
1589	0.3713347524
1590	0.3713130773
1591	0.3712881241
1592	0.371259463
1593	0.3712329127
1594	0.3712074712
1595	0.3711555659
1596	0.3711362813
1597	0.3711079966
1598	0.3710874227
1599	0.3710621465
1600	0.3710290044
1601	0.3710079931
1602	0.3709892909
1603	0.3709741389
1604	0.3709563573
1605	0.3709335861
1606	0.3709150848
1607	0.3708989792
1608	0.3708815308
1609	0.3708489482
1610	0.3708242544
1611	0.3707982356
1612	0.3707673213
1613	0.3707353923
1614	0.3707155431
1615	0.3706998622
1616	0.3706748327
1617	0.3706471736
1618	0.3706340332
1619	0.370619779
1620	0.370601888
1621	0.370580129
1622	0.3705429052
1623	0.3705229925
1624	0.3704956258
1625	0.3704761403
1626	0.3704538498
1627	0.3704313304
1628	0.3704170787
1629	0.3703909658
1630	0.3703640188
1631	0.3703515701
1632	0.3703300044
1633	0.3702977905
1634	0.3702744853
1635	0.3702503738
1636	0.370226916
1637	0.3701987864
1638	0.3701743927
1639	0.3701534297
1640	0.3701290716
1641	0.3701067632
1642	0.3700858002
1643	0.3700626806
1644	0.3700430908
1645	0.3700216751
1646	0.370001709
1647	0.3699825541
1648	0.3699672801
1649	0.3699457296
1650	0.3699166005
1651	0.3698843002
1652	0.3698516388
1653	0.3698329798
1654	0.3698093796
1655	0.3697874069
1656	0.3697646891
1657	0.3697373937
1658	0.3697199249
1659	0.3697027995
1660	0.3696821442
1661	0.3696527125
1662	0.3696371078
1663	0.3696163101
1664	0.3695908788
1665	0.3695731761
1666	0.3695472336
1667	0.3695184123
1668	0.3695003535
1669	0.3694630305
1670	0.3694451828
1671	0.3694279175
1672	0.3694042409
1673	0.3693924077
1674	0.3693690872
1675	0.3693551839
1676	0.369338501
1677	0.3693198675
1678	0.3692935384
1679	0.3692755839
1680	0.369258138
1681	0.3692362671
1682	0.3692233505
1683	0.3691978022
1684	0.3691763891
1685	0.3691644084
1686	0.3691466064
1687	0.3691281687
1688	0.3691161677
1689	0.3690953267
1690	0.3690757726
1691	0.369055364
1692	0.3690365372
1693	0.3690107524
1694	0.3689923579
1695	0.3689745916
1696	0.3689478505
1697	0.3689260101
1698	0.3689087652
1699	0.368888593
1700	0.3688396454
1701	0.368820755
1702	0.3687879384
1703	0.3687712606
1704	0.3687490718
1705	0.3687203191
1706	0.3687070745
1707	0.3686819509
1708	0.3686648331
1709	0.3686410319
1710	0.3686194
1711	0.3686044998
1712	0.3685889282
1713	0.3685678177
1714	0.3685466283
1715	0.3685261408
1716	0.3684966304
1717	0.3684852498
1718	0.368467097
1719	0.368436353
1720	0.3684157511
1721	0.3683903732
1722	0.3683711548
1723	0.3682808329
1724	0.3682681173
1725	0.3682454656
1726	0.3682295278
1727	0.3682135773
1728	0.3682001139
1729	0.3681790237
1730	0.3681554464
1731	0.3681396993
1732	0.3681110128
1733	0.3680920385
1734	0.3680768585
1735	0.3680497894
1736	0.3680207392
1737	0.3679988149
1738	0.3679763616
1739	0.3679524206
1740	0.3679220657
1741	0.3678668111
1742	0.3678495916
1743	0.3678316981
1744	0.3678095932
1745	0.3677902781
1746	0.367776062
1747	0.3677590154
1748	0.3677438583
1749	0.3677217051
1750	0.3676977463
1751	0.3676772919
1752	0.36765507
1753	0.3676346893
1754	0.3676124522
1755	0.3675933558
1756	0.3675721334
1757	0.3675538737
1758	0.3675265986
1759	0.3675090357
1760	0.3674882991
1761	0.3674739227
1762	0.3674559555
1763	0.3674392904
1764	0.3674217453
1765	0.3674002787
1766	0.3673828557
1767	0.3673649623
1768	0.3673477427
1769	0.3673265584
1770	0.3673087184
1771	0.3672890422
1772	0.367262029
1773	0.3672441686
1774	0.3672289047
1775	0.3672121582
1776	0.3671944021
1777	0.3671701558
1778	0.3671550522
1779	0.3671231028
1780	0.3671039225
1781	0.3670904922
1782	0.3670766296
1783	0.3670526225
1784	0.367033488
1785	0.3669985809
1786	0.3669812698
1787	0.3669645945
1788	0.3669503657
1789	0.3669322459
1790	0.3669081548
1791	0.3668789291
1792	0.3668561274
1793	0.3668332367
1794	0.3668075994
1795	0.3667826487
1796	0.3667602921
1797	0.366733017
1798	0.3667058207
1799	0.3666836573
1800	0.3666601257
1801	0.3666393382
1802	0.3666152929
1803	0.3665930074
1804	0.3665741679
1805	0.366554128
1806	0.3665275574
1807	0.3665051346
1808	0.3664895604
1809	0.3664623362
1810	0.3664356461
1811	0.3664225998
1812	0.3663995616
1813	0.3663807449
1814	0.3663627777
1815	0.3663441849
1816	0.3663273214
1817	0.3663058116
1818	0.3662906545
1819	0.3662767359
1820	0.3662332713
1821	0.3662148463
1822	0.3661889394
1823	0.3661728999
1824	0.3661569239
1825	0.3661443507
1826	0.3661272761
1827	0.36610584
1828	0.3660726344
1829	0.3660562948
1830	0.3660339228
1831	0.3660085602
1832	0.3659877726
1833	0.3659661916
1834	0.3659457372
1835	0.3659266586
1836	0.3659073512
1837	0.3658853022
1838	0.365867101
1839	0.3658292058
1840	0.365810463
1841	0.3657909139
1842	0.365768692
1843	0.3657482707
1844	0.3657152913
1845	0.3657011337
1846	0.3656721878
1847	0.3656514587
1848	0.3656320496
1849	0.3656187617
1850	0.3655930786
1851	0.3655790736
1852	0.3655617701
1853	0.365537267
1854	0.365514061
1855	0.3654910507
1856	0.3654687602
1857	0.3654425735
1858	0.3654240367
1859	0.3654020233
1860	0.3653876292
1861	0.3653707403
1862	0.365349116
1863	0.3653226395
1864	0.3653054835
1865	0.3652789129
1866	0.3652345606
1867	0.365220075
1868	0.365205513
1869	0.3651899668
1870	0.3651776708
1871	0.3651548869
1872	0.3651337916
1873	0.3651148911
1874	0.3651007512
1875	0.3650795949
1876	0.3650506388
1877	0.3650313466
1878	0.3649971644
1879	0.3649790548
1880	0.3649577433
1881	0.3649378153
1882	0.3649090118
1883	0.364894249
1884	0.364870252
1885	0.3648473333
1886	0.3648174082
1887	0.3647923737
1888	0.3647652232
1889	0.3647416712
1890	0.3647200877
1891	0.3647022578
1892	0.3646753031
1893	0.3646581853
1894	0.3646427383
1895	0.3646324056
1896	0.364607549
1897	0.3645839844
1898	0.3645610479
1899	0.3645387293
1900	0.3645167363
1901	0.3644995524
1902	0.3644838842
1903	0.3644718119
1904	0.3644489212
1905	0.3644309336
1906	0.3644065399
1907	0.3643749619
1908	0.3643571701
1909	0.3643349889
1910	0.364313741
1911	0.3642967377
1912	0.3642735291
1913	0.3642485911
1914	0.3642278239
1915	0.3642092768
1916	0.3641822662
1917	0.3641654587
1918	0.3641363118
1919	0.3641108602
1920	0.3640642598
1921	0.3640466563
1922	0.3640268046
1923	0.3640048294
1924	0.3639874369
1925	0.3639629033
1926	0.3639341202
1927	0.3639228185
1928	0.3639072978
1929	0.3638880717
1930	0.3638660736
1931	0.3638472926
1932	0.3638230743
1933	0.3638071671
1934	0.3637809118
1935	0.3637569936
1936	0.3637395528
1937	0.3637159805
1938	0.3636985245
1939	0.3636784261
1940	0.3636517131
1941	0.3636275202
1942	0.3636059113
1943	0.3635856934
1944	0.3635604146
1945	0.363539327
1946	0.3635218277
1947	0.3635004807
1948	0.3634789785
1949	0.3634544576
1950	0.3634451853
1951	0.3634231389
1952	0.363398763
1953	0.3633781891
1954	0.3633616943
1955	0.3633391774
1956	0.3633184331
1957	0.3632951736
1958	0.3632753703
1959	0.3632638804
1960	0.3632470322
1961	0.3632293015
1962	0.363211235
1963	0.3631898905
1964	0.3631674627
1965	0.3631462809
1966	0.3631166255
1967	0.3631000061
1968	0.363079539
1969	0.3630613073
1970	0.363051417
1971	0.3630373433
1972	0.363013415
1973	0.3629937922
1974	0.3629810613
1975	0.3629616165
1976	0.3629434255
1977	0.3629323832
1978	0.3629076309
1979	0.3628832118
1980	0.3628673197
1981	0.3628557078
1982	0.3628345413
1983	0.3628135579
1984	0.3627988637
1985	0.3627779388
1986	0.3627607473
1987	0.3627410329
1988	0.3627219187
1989	0.3626990967
1990	0.3626559525
1991	0.3626348343
1992	0.3626097463
1993	0.3625907669
1994	0.3625518239
1995	0.3625285517
1996	0.3625047455
1997	0.3624952469
1998	0.3624706904
1999	0.3624573847
